,lat,lon,name
560,49.2316825,-123.0297556,Royal Momo Palace
561,49.2813362,-123.0625217,Koko Japanese Restaurant
562,49.2809152,-123.06254,Sun Yee Cafe Restaurant
563,49.2810313,-123.058545,The Indian Chefs Cuisine
564,49.2810364,-123.059125,Chomp Vegan Eatery
565,49.2866651,-123.11834,JOEY Bentall One
566,49.2801028,-123.1181207,Bentoya
567,49.2809398,-123.1246266,Shizen Ya
568,49.282596,-123.1119502,Osteria Autostrada
569,49.2820156,-123.1229819,Hubbub
570,49.2807667,-123.1248876,Sushi Maki
571,49.2917752,-123.138367,Robba da Matti
572,49.2360088,-123.1556952,China Lan Lanzhou Beef Noodle
573,49.2376572,-123.1556393,White Spot
574,49.2374525,-123.1556357,Bufala
575,49.2377976,-123.1556386,Sushi King House
576,49.2346965,-123.156438,ZUBU Ramen
577,49.2347896,-123.1617089,Minerva
578,49.2343745,-123.1615078,Jin Jiang Japanese Restaurant
579,49.2345339,-123.161902,Lok's Chinese Restaurant
580,49.2362672,-123.1851138,Moki's Pizza
581,49.2577128,-123.1857358,Dunbar Sushi
582,49.2644862,-123.1845642,Taste of Thai
583,49.2636616,-123.187105,Rajio Japanese Public House
584,49.2639217,-123.206365,Ginger & Chili
585,49.263668,-123.2067358,Takumi Japanese Restaurant
586,49.2636746,-123.2071292,Burgoo
587,49.2634725,-123.2089582,The Kitchen
588,49.2637428,-123.2104101,Pizza Hut
589,49.2637147,-123.2108476,The Diner
590,49.2639253,-123.2073519,DoDo Sushi
591,49.250421,-123.034043,Lucky Plus Restaurant
592,49.2545986,-123.022522,Takara Sushi
593,49.2544973,-123.0220975,Big Star Sandwich Co.
594,49.2548905,-123.0206192,Nu Sushi Bar
595,49.2549229,-123.0195594,James Street Cafe & Grill
596,49.2562863,-123.023274,Burnaby Palace Restaurant
597,49.262033,-123.0296665,Happy Valley Dim Sum Seafood Restaurant
598,49.2643167,-123.0106665,Joy Sushi
599,49.2657453,-123.0055504,Ricky's Cafe
600,49.3073274,-122.9539014,Cove Sushi
601,49.3069369,-122.9535048,Nektar's Pizza and Greek food
602,49.3072733,-122.9539015,The Village Table
603,49.1626472,-122.891028,Tandoori Flame
604,49.2918102,-123.135189,Tetsu Sushi Bar
605,49.2810223,-123.118995,Meat & Bread
606,49.280963,-123.118915,Aladdin Cafe
607,49.2616326,-123.0700247,Commercial Sushi
608,49.2800589,-123.1086084,Pizzeria Ludica
609,49.2796305,-123.10861,Hai Phong
610,49.2808958,-123.1078452,Tsuki Sushi Bar
611,49.2807869,-123.1078361,Taishoken
612,49.2810728,-123.118583,Ryuu
613,49.2726305,-123.148677,Moltan
614,49.2726398,-123.149178,Charqui Grill
615,49.2724816,-123.1545482,Thai Basil
616,49.2779185,-122.912361,Pho 99
617,49.2866613,-123.1283005,Juewei
618,49.2250996,-123.1014359,All India Sweets & Restaurant
619,49.2248105,-123.1018704,Himalaya Restaurant
620,49.1819442,-123.135778,Shun Feng Seafood Restaurant
621,49.0213607,-122.8055126,Five
622,49.2710268,-123.1466969,Blue Sky Japanese Bistro Ltd
623,49.2744509,-122.7900234,We Grill Korean Eatery
624,49.2739434,-122.788164,Phở Huy Restaurant
625,49.2741237,-122.7880303,Ramen Bella Poco
626,49.2846571,-123.1232487,Eh! Restaurant
627,49.3794887,-123.3353803,Barcelona Tapas & Wine Bar
628,49.2802827,-123.1012535,New Town Bakery & Restaurant
629,49.2636452,-123.1534206,Gyo Para -Gyoza and Ramen Paradise
630,49.2641802,-123.15747,Casereccio Foods
631,49.2637118,-123.1546883,Yagoto Sushi Dining
632,49.2628286,-123.0569216,Phoenix Garden
633,49.3267728,-123.137509,The Keg
634,49.3101746,-123.0828871,Little Tokyo Sushi
635,49.1710599,-122.946625,Twin Bridges Restaurant
636,49.1024107,-122.6599622,Chef's Kitchen
637,49.1039972,-122.6614314,Silver Dragon Restaurant
638,49.1044687,-122.6630486,Jim's Pizzeria
639,49.1052988,-122.6586384,Masala India Bistro
640,49.3386096,-123.10218,Cantina Norte
641,49.1958534,-123.176981,Freshii
642,49.2769143,-123.1307852,RV's Butter Kitchen
643,49.0481021,-122.3426806,Jasmine Garden Seafood Restaurant
644,49.2778121,-122.7946053,C - Lovers
645,49.2465842,-123.1010258,Chickpea Restaurant
646,49.2861606,-123.124206,The Keg
647,49.2890798,-123.1326293,Kosoo
648,49.2800621,-122.828522,Goen Sushi
649,49.2784435,-123.114328,Black Rice Izakaya
650,49.2883458,-123.140457,Fatburger
651,49.2885437,-123.140147,Akira Sushi
652,49.2320583,-123.026079,Icy Bar
653,49.1589776,-122.780884,Diamond sweets & restaurant
654,49.1585249,-122.7810967,Full Ramen
655,49.2302467,-123.0909304,Angel Cafe
656,49.2252584,-123.090384,Sushi & Co
657,49.2248465,-123.0909786,Shoom Restaurant
658,49.2246588,-123.0909787,Yu Xiang Yuan Restaurant
659,49.2262041,-123.090544,Samurai Sushi on Fraser
660,49.227687,-123.090491,Deer Garden Signatures
661,49.2279638,-123.090488,Ho Yuen Kee Restaurant
662,49.2411997,-123.1017066,Sushi Hub
663,49.2434136,-123.1011851,Pho Tan Restaurant
664,49.244604,-123.101102,MeetRice Noodle
665,49.2458734,-123.1014712,Dream Sushi
666,49.2570082,-123.1148128,Nabebugyo Hot Pot Cuisine
667,49.2507344,-123.0768216,Sun Bo Kong Vegetarian Restaurant
668,49.2511829,-123.0784268,Grace of India
669,49.2511789,-123.0789198,Hai Phong Vietnamese Restaurant
670,49.2516531,-123.0796219,Hoy's Wonton House
671,49.2573892,-123.0909119,Osteria Savio Volpe
672,49.2574262,-123.0910754,Los Cuervos Taqueria & Cantina
673,49.25731,-123.0900346,The Lion's Den Cafe
674,49.1624504,-122.7906787,Assinis
675,49.2370452,-123.0656861,Sandy La Chinese Restaurant
676,49.2412795,-123.101696,Au Petit Café
677,49.2361234,-123.064932,Golden Swan Restaurant
678,49.238342,-123.065174,Hủ Tiếu Hồng Phát
679,49.2338441,-123.0657751,Shima-Ya
680,49.2579769,-123.101392,Kaori Izakaya
681,49.2503562,-123.1007457,Sun Sui Wah Seafood Restaurant
682,49.2532802,-122.8983104,Green Leaf Sushi Cafe
683,49.2525622,-122.898141,Red Robin
684,49.2764454,-123.119515,Tacofino
685,49.2763998,-123.119601,West Oak
686,49.2759204,-123.120304,Nightshade
687,49.126467,-122.8451799,Pizza Factory
688,49.278575,-123.114112,Fanny Bay Oyster Bar
689,49.2762885,-123.119756,The Greek by Anatoli
690,49.276436,-123.1190454,Moltaqa Moroccan Restaurant
691,49.2575621,-123.1148455,Vij's
692,49.2781965,-123.1133537,Frankie’s Italian Kitchen & Bar
693,49.2762561,-123.1155406,Pho Khanh
694,49.1374366,-122.2869008,The BlackBerry Kitchen
695,49.1721,-123.132726,Once More Restaurant
696,49.2838437,-123.105367,The Old Spaghetti Factory
697,49.1874737,-123.1239547,Pho Han Restaurant
698,49.1872471,-123.1242174,Kongee Dinesty
699,49.1546847,-123.125784,Kiriri Japanese Cuisine & Sushi Bar
700,49.1549178,-123.1257772,Master Hung BBQ & Won Ton
701,49.1921075,-122.8242105,Zugba Flame Grilled Chicken
702,49.2696579,-123.1029057,Tractor
703,49.2701699,-123.0568935,Song Huong
704,49.177673,-123.121757,Ajishou Japanese Cuisine
705,49.2630575,-123.1164431,Yolks
706,49.1934619,-122.8457041,Rickshaw Chinese Food
707,49.1865512,-122.847648,Neptune Seafood Restaurant
708,49.2732782,-123.119664,Provence Marinaside
709,49.2566726,-122.7472741,Freshii
710,49.255495,-122.7466809,White Spot
711,49.2139765,-122.9215715,Sushi Well
712,49.2127087,-122.919996,Highlight by Re-Up BBQ
713,49.2128225,-122.920142,TonTon Sushi
714,49.2106207,-123.0925992,New Fishport Seafood Bistro
715,49.1720079,-122.890694,Baba Sweets & Shivalik Restaurant
716,49.1718164,-122.8906903,Jagga Sweets
717,49.1743983,-122.8894768,Asian Spice
718,49.1769893,-122.8683199,Mezbaan Indian & Indo Chinese Food
719,49.1917865,-122.8438,Bozzini's
720,49.1918267,-122.8442801,
721,49.1912487,-122.8073648,The Moose
722,49.2308636,-122.906499,Nam Vegan Express
723,49.2687655,-123.1853463,La Quercia
724,49.2268102,-123.0040761,Boston Pizza
725,49.226354,-123.003963,Neptune Noodle Bar
726,49.226408,-123.0036228,Freshii
727,49.2262972,-123.0040162,Neptune Seafood Restaurant
728,49.2253804,-122.9997103,The Boss Restaurant
729,49.155121,-123.1248975,Royal Seafood Restaurant
730,49.1551956,-123.12462,DAAN Korean Cuisine
731,49.2509254,-123.077162,Dosa Factory
732,49.1856947,-122.801637,Nando's
733,49.2756158,-123.1151739,Fresh Japanese Restaurant
734,49.2780055,-122.912328,Biercraft
735,49.2369689,-122.870433,That Place 4 Pasta & Pizza
736,49.021388,-122.8055958,Dolce Gelato
737,49.2831953,-123.0949154,The MacKenzie Room
738,49.1838883,-123.0941637,Continental Seafood Restaurant
739,49.183931,-123.094599,Kiyo Sushi
740,49.1834585,-123.092175,Lotus
741,49.1838695,-123.0932881,Tandoori Kona
742,49.2749478,-123.1217422,MeeT in Yaletown
743,49.1155779,-122.6794924,An Indian Affair
744,49.0562149,-122.380711,Denny's
745,49.2492671,-123.074497,Ashiana Tandoori
746,49.1242783,-123.183214,Cimona
747,49.2647912,-123.2280363,Westward Ho
748,49.2631303,-123.2213367,Snack shack
749,49.2540725,-123.2359295,Virtuous Pie
750,49.2694998,-123.107701,The Flying Pig
751,49.1043112,-122.734369,Sushi King
752,49.321953,-123.0728213,Alberello Pizzeria
753,49.2226452,-122.9823108,On On Wonton House
754,49.2265557,-122.99322,Mama Rich
755,49.2265741,-122.9930695,Chongqing Qing Qin-Ma Hot Pot Restaurant
756,49.2282144,-122.9982869,Ha Cafe
757,49.2495635,-123.1012512,The Acorn
758,49.2499187,-123.1012388,The Arbor
759,49.1123933,-122.6772604,Wings
760,49.2681235,-123.1017035,Nuba
761,49.0458177,-122.797258,Sushi Mori Japanese Restaurant
762,49.1633285,-123.1363369,Memory Corner
763,49.172236,-123.1358351,Dinesty Dumpling House
764,49.2327946,-123.034803,Wang's Shanghai Cuisine
765,49.2243084,-122.9854875,Jin Jiang Shanghai Restaurant
766,49.2737081,-123.123474,Ki Isu Japanese Restaurant
767,49.2737767,-123.123226,Little Saigon Yaletown
768,49.2873076,-123.128401,Koyuki Sapporo Ramen
769,49.2101551,-123.1161572,Pink Elephant Thai Restaurant
770,49.2615373,-123.0696114,Daddy's Kitchen
771,49.2698716,-123.0439878,Rib & Chicken
772,49.1937865,-123.133643,Richmond Night Market
773,49.2269075,-123.0905378,Pho Hong Restaurant
774,49.249452,-123.0898806,Nammos Estiatorio
775,49.2498662,-123.0898679,Good Sushi
776,49.2497616,-123.0898772,Penang Bistro
777,49.249653,-123.089883,Bonjour Vietnam Bistro
778,49.2477372,-123.090366,Saigon Taste Vietnamese Restaurant
779,49.218813,-122.9645496,Deer Garden Signatures
780,49.2187448,-122.9645498,Pearl Hot Pot
781,49.2186513,-122.9643198,Pho Century Fine Vietnamese Cuisine
782,49.2763822,-122.857784,Golphis Steak & Lobster
783,49.1996433,-122.8115581,Sushi Zen
784,49.1981845,-122.8119782,Pho Tau Bay
785,49.1990607,-122.8134494,Cabizerra Bistro
786,49.1990766,-122.8159015,Song Huong Vietnamese Restaurant
787,49.2812088,-123.131973,Gurkha Himalayan Kitchen
788,49.2820205,-123.120445,Bistro Verde
789,49.2820098,-123.1080325,Catch 122
790,49.2819933,-123.107973,Wildebeest
791,49.2815272,-123.0660535,Pelican Seafood Restaurant
792,49.2813515,-123.060021,Van Dragon Seafood Restaurant
793,49.2814517,-123.0638208,Volcano Sushi & Grill
794,49.2830665,-123.1126225,Ha Long Bay
795,49.2841885,-123.1139212,Caveman Cafe
796,49.2840406,-123.12216,Salam Bombay
797,49.0548595,-122.3592426,Bento Express
798,49.0551068,-122.3592631,Lighthouse Fresh and Tasty
799,49.2531282,-123.0831059,Dai Tung
800,49.2382172,-123.032139,Milk & Sugar BBQ Bar
801,49.2810135,-123.0563034,Thailicious
802,49.3057089,-123.017807,Buddha-full
803,49.2349593,-123.0371824,Jambo Grill
804,49.1919591,-122.798649,Fresh Restaurant & Lounge
805,49.2892247,-123.1322819,Saku
806,49.2786129,-123.1160175,Original Joe's
807,49.2786063,-123.116857,Patisserie Fur Elise
808,49.1757579,-122.801653,Greek Islands Restaurant
809,49.0315176,-122.8016515,Sapporo Kitchen
810,49.0348989,-122.8008819,Lee Yuen Seafood Restaurant
811,49.0375485,-122.8009329,Boston Pizza
812,49.0463697,-122.801681,IHOP
813,49.0450198,-122.7785848,Liberty Kitchen
814,49.0452303,-122.7787252,Browns Socialhouse
815,49.0460316,-122.7823106,My Shanti
816,49.0465479,-122.7841224,Sammy J's Grill & Bar
817,49.0472452,-122.7839835,Noodlebox
818,49.047517,-122.784328,Sushi Castle
819,49.0479301,-122.7848975,The Chopped Leaf
820,49.0473527,-122.7845687,Menzou Ramen & Bubble Tea
821,49.0451844,-122.7774453,Woo Korean BBQ
822,49.044654,-122.7772023,Big Star Sandwich Co.
823,49.0446042,-122.776713,Afghan Kitchen
824,49.0443228,-122.7767211,Chutneys Indian Grill
825,49.0452033,-122.7781947,Freshii
826,49.0431819,-122.7804231,Wok Box
827,49.0421682,-122.7796269,Kami Sushi
828,49.0450831,-122.7910447,Bucky's West Coast Pizzeria
829,49.0292406,-122.8000061,Dining Wok Shanghai Restaurant
830,49.0292578,-122.8005183,Pho 777 Vietnamese Restaurant
831,49.0291017,-122.8010046,Café 8
832,49.0289361,-122.8010181,Mala Factory
833,49.0284562,-122.7994974,Kappa Japanese Restaurant
834,49.030607,-122.7993445,Punje Spice Indian Restaurant
835,49.0307761,-122.7993521,Silver Dragon Restaurant
836,49.2741987,-123.0697248,Thai Basil
837,49.2720213,-123.0698212,Cafe Phin Phap
838,49.2717699,-123.0697926,Donair Town
839,49.2718556,-123.069791,Soly's Pizza
840,49.2718128,-123.069791,Viet Family Restaurant
841,49.2717271,-123.0697935,Ginger Sushi
842,49.2716414,-123.0697951,Tatsu Japanese Bistro
843,49.2716842,-123.0697943,Tandoori Palace
844,49.1806432,-123.1600445,Sushi Cafe
845,49.2684715,-123.1853203,Irori Sushi
846,49.26844,-123.1821901,Double DD Pizza
847,49.2682499,-123.1690466,Linh Café
848,49.2682482,-123.1687786,Raviolino
849,49.2682325,-123.1667687,Healthy Noodle House
850,49.2579533,-123.1678222,Zest Japanese Cuisine
851,49.2487723,-123.1853877,Stong's Replenish Cafe
852,49.2483679,-123.1850471,Wild Sushi
853,49.2465989,-123.1854074,Cosy Inn Cafe
854,49.2462956,-123.1853981,The Dunbar Public House
855,49.2454947,-123.1854457,The Cheshire Cheese Inn
856,49.2469916,-123.1850629,Sushi Inn
857,49.2469076,-123.1850629,Mexicali
858,49.253994,-123.2353546,Togo Sushi
859,49.2617269,-123.2555515,Point Grill
860,49.2627678,-123.0563725,Yook Korean Grilled BBQ and Bistro
861,49.2733583,-123.132748,Chang'an
862,49.2843293,-123.0955163,Belgard Kitchen
863,49.2842123,-123.0977153,Ask for Luigi
864,49.2852511,-123.1186391,Rue 909 Sushi
865,49.2755415,-123.0996107,Bodega
866,49.275519,-123.099626,Campagnolo
867,49.276004,-123.0996219,Torafuku
868,49.0371898,-122.2258083,White Spot Abbotsford (Whatcom)
869,49.2813956,-123.133708,Sushi Bar Maumi
870,49.2849273,-123.124611,Joe Fortes
871,49.2857079,-123.126991,Jang Mo Jib
872,49.2829671,-123.1105765,La Taqueria
873,49.2291967,-123.001075,Green Basil Thai
874,49.2608862,-123.1007632,Lucy's Eastside Diner
875,49.1551317,-122.9135908,Pho Stanley
876,49.1550607,-122.9116031,Minori Sushi
877,49.1548416,-122.911903,Salty's Fish & Chips
878,49.3260027,-123.0724817,Pho98
879,49.233616,-123.0344604,Sushi Aji
880,49.2318915,-123.02888,Happy Tree House BBQ
881,49.2683767,-123.0444762,Jiro Sushi & Ramen
882,49.3139854,-123.0790093,Vaades
883,49.3139495,-123.07891,Busan Daeji Gukbap Restaurant
884,49.035729,-122.2921646,"Browns Socialhouse McCallum, Abbotsford"
885,49.0356436,-122.2920212,Little Saigon
886,49.1238349,-123.185814,Bistro One Half
887,49.2922784,-123.133942,Tsukiya
888,49.2190996,-122.9671782,Sushi Garden
889,49.2296274,-122.8930656,Gino's Restaurant
890,49.2306684,-122.8929259,Sushi Heaven
891,49.243914,-122.8908022,
892,49.2865571,-123.140981,Mumu Kitchen
893,49.105767,-122.739572,Vera's Burger Shack
894,49.2799326,-123.1302522,Banana Leaf
895,49.1037213,-122.7281926,Ricky's
896,49.277574,-123.13185,Osaka Sushi
897,49.2828492,-123.1158635,Gotham
898,49.264335,-122.7665477,Rainbow Butterfly
899,49.2782179,-122.8119643,Rio Brazilian Steak House
900,49.2785669,-122.818866,Pasargad Restaurant
901,49.2324976,-123.0244448,Michi Craft Kitchen
902,49.2319862,-123.0274025,Max's Restaurant
903,49.2318116,-123.0303064,Cho Sun Korean BBQ
904,49.2317538,-123.0281419,Love for Pho
905,49.2317853,-123.028614,Todak Todak Restaurant
906,49.2331163,-123.0138019,Basil Pasta Bar
907,49.2330399,-123.019254,Minoas Greek Taverna
908,49.1917274,-123.080854,White Spot
909,49.1917063,-123.1096164,Dai Jang Kum
910,49.1345138,-122.3035097,U & I Thai
911,49.1342504,-122.3032426,Eleni's Greek Restaurant
912,49.1345119,-122.3040715,Akaska
913,49.3556326,-123.105903,Sushi Mori
914,49.2457826,-122.8937983,North Road Sushi & Kitchen
915,49.2450908,-122.8931682,Jong Ga
916,49.2636388,-123.126978,Privé
917,49.2635399,-123.1238962,Legendary Noodle
918,49.2635854,-123.128061,John 3:16 Malaysian Delights
919,49.2798806,-123.117809,Assembli
920,49.266479,-123.1386694,Cheesecake etc.
921,49.2850132,-123.117913,La Taqueria
922,49.2771741,-123.116345,Smithe Salad
923,49.3125664,-123.0822132,Boston Pizza
924,49.3124327,-123.08221,Freshii
925,49.2504667,-123.0417872,Ragazzi Pizza Co.
926,49.0905502,-123.085609,Britannia Brewing Ladner
927,49.0912773,-123.086394,Go-Go Sushi
928,49.2007846,-122.9161351,Chronic Tacos
929,49.2019939,-122.912085,Ki Sushi
930,49.2149746,-122.9879015,Makoto Sushi
931,49.265511,-122.9784549,Garlic and Chili
932,49.3217244,-123.0725862,Krua Thai
933,49.2802492,-122.965469,North Burnaby Wonton House
934,49.2649661,-122.9428884,Eagle Creek Bar & Grill
935,49.2644099,-122.9818823,Sushimoto
936,49.2778406,-122.911879,Donair Town
937,49.2778918,-122.9121958,Bamboo Garden
938,49.2778065,-122.9116679,Plum Garden
939,49.2789099,-122.915588,Mackenzie Cafe
940,49.2781018,-122.912178,Japarrito
941,49.2780059,-122.911585,Gawon Express
942,49.2778748,-122.9120902,Bun and Me
943,49.2242006,-122.999661,ZUBU Ramen
944,49.2486124,-123.1252499,Mandarin Hong Kong Cafe
945,49.248523,-123.1254837,Kim Express
946,49.2485238,-123.1255358,City 1 cafe
947,49.2873576,-123.1414189,Vonns
948,49.3221422,-123.0986576,Khaghan Restaurant
949,49.3231981,-123.1011244,Ming’s Garden
950,49.3812509,-123.0783909,Rusty Rail Outdoor B.B.Q. & Beer Garden
951,49.0491203,-122.2597934,ebisu sushi
952,49.2486397,-123.100827,Helen's Grill
953,49.2766598,-123.1256875,Manoush’eh
954,49.1320149,-122.3222546,Mission Hills Sushi
955,49.263541,-123.1451,Happy Lamb Hot Pot
956,49.1703574,-123.1815541,Hananoki Japanese Restaurant
957,49.1709535,-123.182439,Pizza Hut
958,49.1700042,-123.1818523,Nozomi Sushi
959,49.1705269,-123.1387041,Shanghai River
960,49.1549186,-123.1581366,LA Grill
961,49.2786686,-123.12829,Sushi Mugen
962,49.1195059,-122.6916726,Pizza Knight
963,49.3200966,-123.107641,The Workshop Vegetarian Café
964,49.1808976,-123.13501,Cloud 9 Delicacy
965,49.1776139,-123.1277247,Soup Master
966,49.1776209,-123.127944,Qian Dao Hotpot
967,49.1778915,-123.1276284,Spice World
968,49.285049,-123.0621868,The Dundas
969,49.1363241,-122.8900259,GNJ Vegetarian Bistro
970,49.0406647,-122.2198854,HIKO SUSHI
971,49.0373851,-122.2303484,Maru Sushi MK
972,49.2828886,-123.12373,Boulevard Kitchen & Oyster Bar
973,49.2841806,-123.114361,Gyoza Bar
974,49.288481,-123.139744,Gillaneh Restaurant
975,49.2206301,-122.9772656,The One
976,49.218898,-122.968487,Vassillis Souvlaki Greek Taverna
977,49.2519331,-123.0803514,Kingsway Deli
978,49.2683379,-123.069464,Cannibal Café
979,49.1829275,-123.0918663,L.A. Chicken
980,49.2809572,-123.0612347,Vietnam House
981,49.2775279,-122.8078057,Pasta Polo
982,49.2667088,-123.004665,Sooda Korean BBQ
983,49.1330296,-123.0962758,Kisha Poppo Japanese Resturant
984,49.0488696,-122.3040005,O'Neills Home Cooking
985,49.2823168,-123.1239578,Sala Thai
986,49.2918539,-123.1346228,Tonkatsu Ramen Tsukiya
987,49.2198038,-122.970509,Lee Garden Seafood Restaurant
988,49.2339814,-122.8626888,Ricky's
989,49.1066722,-122.6617669,Sehmi
990,49.278102,-122.9099445,The Chopped Leaf
991,49.2781344,-122.9101527,Togo Sushi
992,49.2781668,-122.910361,Chef Hung
993,49.2190964,-122.5938336,Big Feast Bistro
994,49.2345961,-123.1845122,Red Tuna
995,49.2344723,-123.1595022,Irashai Sushi
996,49.2345042,-123.157945,ASA Sushi
997,49.2347568,-123.1587655,Orange Corner
998,49.2141314,-122.9217996,Wafflehouse Family Restaurant
999,49.2130192,-122.9199518,Zaaki Cuisine
1000,49.2048833,-122.910155,Bubble World Restaurant
1001,49.2572249,-123.1853564,La Notte
1002,49.210637,-123.092205,Pho Zen Vietnamese Cuisine
1003,49.2187017,-122.960808,DooBoo
1004,49.2230985,-122.9821688,Denny's
1005,49.2229075,-122.9815414,Joyful Seafood Restaurant
1006,49.2204967,-122.9757219,Triple O's
1007,49.2212878,-122.9765543,Pho Hong
1008,49.2236028,-122.9839649,Phơ Boi
1009,49.2257138,-122.99048,Miss Fu In Cheng Du
1010,49.1343274,-122.3274622,Sushi Te
1011,49.134,-122.3271146,Baba's Ukrainian Kitchen & Coffee House
1012,49.1340293,-122.3240096,Embers BBQ House
1013,49.1336256,-122.3205161,Hana Sushi
1014,49.133223,-122.3205257,Brownies Chicken & Seafood
1015,49.2892662,-123.126936,Kiku Sushi Restaurant
1016,49.2196081,-122.6015841,Jim's Pizza
1017,49.2201669,-122.5999451,Sushi Eben-Ezer
1018,49.2751036,-122.790977,Hon's
1019,49.27778,-122.7946533,
1020,49.2706233,-123.069415,Hanai
1021,49.2722284,-123.1551219,Nook
1022,49.2710538,-123.1551909,Lucky Taco
1023,49.2361435,-123.0414313,The Sea House Fish & Chips
1024,49.2362425,-123.041736,Chili Pepper House
1025,49.3365713,-123.0400751,Yama Sushi
1026,49.1194981,-122.6647319,Fat Burger
1027,49.1194928,-122.6654561,Ricky's All Day Grill
1028,49.0567827,-122.8007447,Nando's
1029,49.1266442,-123.1818811,Damien's Belgian Waffles
1030,49.1637059,-122.6604812,Denny's
1031,49.2615783,-123.1380707,Bombay Kitchen
1032,49.2634415,-123.1399643,Liquids + Solids
1033,49.2682306,-123.1517425,Sushi Nova
1034,49.2682348,-123.1518413,Nelly's Grill
1035,49.2679785,-123.1514269,Their There
1036,49.2682334,-123.1515788,TurF
1037,49.2738934,-123.132775,Ancora
1038,49.232414,-123.032009,K & H Seafood Restaurant
1039,49.2328569,-123.0330812,Li's China Grill
1040,49.2329098,-123.033193,Bubble World
1041,49.232883,-123.0331425,Fortune Lamb Dining
1042,49.1060882,-122.6560645,The Buffet
1043,49.1058814,-122.6570413,Atlas Steak + Fish
1044,49.3148698,-123.1010855,Yangmara
1045,49.3210825,-123.0956321,Cora
1046,49.2877451,-123.1206603,Le Petit Crêpe
1047,49.2874987,-123.123306,Tableau
1048,49.2732428,-123.2031796,N.S.C.S. Discovery Café
1049,49.2873492,-123.1236303,Domo Sushi
1050,49.2776864,-123.116068,Grounds for Appeal
1051,49.225037,-123.0659194,Nishiki Sushi Bar
1052,49.2613904,-123.1532615,Indishspensable
1053,49.2621248,-123.1532374,Gramercy Grill
1054,49.2623651,-123.1532375,Trees Organic
1055,49.2629899,-123.1527502,Napoletana
1056,49.2631147,-123.1182125,Sushi Dragon
1057,49.2630798,-123.116063,Peaceful Restaurant
1058,49.2805364,-123.1009549,DD Mau Chinatown
1059,49.1888372,-122.8027337,Migoto sushi
1060,49.1892575,-122.8026063,Freshii
1061,49.1885728,-122.7965763,Sushi Train
1062,49.2591437,-123.0694945,Gojo Little Africa Cafe
1063,49.2629504,-123.097461,Donky Chicken
1064,49.263431,-123.1365721,Masa Japanese Restaurant
1065,49.1713632,-123.1356091,Specialty Chicken & Wonton House
1066,49.1713722,-123.1350086,Top Shanghai Cuisine Restaurant
1067,49.1723518,-123.1324365,Home BBQ
1068,49.1723521,-123.133216,Su Hang Restaurant
1069,49.1026558,-122.7303622,Rusty's Pub
1070,49.1039095,-122.734564,Coast & Country Diner
1071,49.0488685,-122.2901519,BRGRS BRGR
1072,49.2800699,-122.969768,White Spot
1073,49.2800457,-122.966568,Cockney Kings Fish & Chips
1074,49.373866,-123.2745596,Pudgie's Pizza & Pasta
1075,49.373832,-123.2746014,Horseshoe Bay Chinese Restaurant
1076,49.2041123,-123.1353971,Cafe de l'Orangerie
1077,49.2655281,-122.9785116,Sushi U
1078,49.2854943,-123.117195,Shogun
1079,49.263849,-123.1421144,Old Beijing Roast Duck
1080,49.2796758,-123.1226907,Colony
1081,49.26428,-123.1722925,Banana Leaf
1082,49.2750892,-123.122758,Cactus Club Cafe
1083,49.2757748,-123.120516,Earls
1084,49.2765618,-123.119369,The Keg
1085,49.2781459,-123.1172381,Lupo
1086,49.2469816,-123.0695856,Shiok Singaporean Cuisine
1087,49.1187987,-122.8899872,Pepperoni Cafe
1088,49.1187699,-122.8892974,Spice of Punjab
1089,49.1687233,-122.5813085,Vy's Pho
1090,49.2751643,-123.1127469,Honey Salt
1091,49.104234,-122.656332,Annora Restaurant
1092,49.1042906,-122.6563311,Sushi Tamaru
1093,49.3251311,-123.1242373,Pho Japolo
1094,49.0895074,-123.079018,Mt. Fuji
1095,49.0891536,-123.0799312,Doon Express
1096,49.1244671,-123.1818625,Yokohama Teppanyaki & Sushi Bar
1097,49.1246171,-123.1816333,Porthole Steveston
1098,49.124414,-123.1846332,G-Men Ramen
1099,49.091413,-123.07892,Maguro Sushi
1100,49.115801,-123.061996,RiverHouse Restaurant & Pub
1101,49.0906097,-123.0802207,Chopped Leaf
1102,49.1118014,-123.0524742,Primerose
1103,49.2684412,-123.1647514,Dark Table
1104,49.2663099,-123.2470453,Tacomio
1105,49.0332823,-122.8008908,Mr. Pei Restaurant
1106,49.2314573,-123.0653667,East Kitchen
1107,49.2881797,-123.1171247,Botanist
1108,49.0548458,-122.3169856,Sushiwa
1109,49.0549958,-122.3182463,JoJo's Fish & Chips Bana Restaurant
1110,49.0547581,-122.3198726,Taste of Bhaia Sweet Shop g Restaurant
1111,49.040246,-122.2690027,S+L Kitchen & Bar
1112,49.2836513,-123.1044431,Monarca
1113,49.2802282,-123.1218827,Cavo Bar+Kitchen
1114,49.2799776,-123.121632,Roxy Burger
1115,49.2876345,-123.1410192,Babylon restaurant kebab
1116,49.1186536,-122.7574909,Sushi Shun
1117,49.2320419,-123.026297,Meet Fan Eatery
1118,49.2834375,-123.10443,Peckinpah
1119,49.280638,-123.131087,Cazba
1120,49.2630215,-123.1383632,Sushi Van
1121,49.2794825,-123.122963,Romano's Pizza
1122,49.2129995,-122.9211009,White Spot
